time	gx	gy	gz	ax	ay	az	p	y	r	tmp	pressure	alt	lat	lon	alt	lat	alt gps	sat	speed	pps
1183886,0.01,-0.00,-0.08,0.04,-0.06,0.51,-6.51,-4.43,-17.05,23.15,101528.98,-17.32,0.00,0.00,0.000000,0.000000,0,
1184090,-0.02,0.03,-0.02,0.04,-0.06,0.51,-6.52,-4.43,-17.05,23.15,101529.70,-17.34,0.00,0.00,0.000000,0.000000,0,
1184295,0.03,-0.05,-0.03,0.04,-0.06,0.51,-6.51,-4.41,-17.06,23.15,101530.63,-17.32,0.00,0.00,0.000000,0.000000,0,
1184502,0.04,-0.02,-0.09,0.04,-0.06,0.51,-6.51,-4.42,-17.07,23.15,101531.05,-17.42,0.00,0.00,0.000000,0.000000,0,
1184711,-0.10,0.06,0.08,0.04,-0.06,0.51,-6.52,-4.43,-17.07,23.15,101529.76,-17.26,0.00,0.00,0.000000,0.000000,0,
1184920,-0.06,-0.08,-0.03,0.04,-0.06,0.51,-6.51,-4.43,-17.08,23.14,101527.19,-17.39,0.00,0.00,0.000000,0.000000,0,
1185133,-0.03,0.10,-0.06,0.04,-0.06,0.51,-6.50,-4.41,-17.09,23.13,101529.46,-17.35,0.00,0.00,0.000000,0.000000,0,
1185346,-0.03,-0.17,-0.00,0.04,-0.06,0.51,-6.52,-4.41,-17.10,23.14,101528.86,-17.46,0.00,0.00,0.000000,0.000000,0,
1185559,-0.14,-0.02,0.03,0.04,-0.06,0.51,-6.53,-4.40,-17.11,23.13,101529.08,-17.37,0.00,0.00,0.000000,0.000000,0,
1185773,0.04,0.04,0.09,0.04,-0.06,0.51,-6.53,-4.41,-17.11,23.13,101527.99,-17.36,0.00,0.00,0.000000,0.000000,0,
1185987,0.01,0.01,-0.02,0.04,-0.06,0.51,-6.54,-4.42,-17.12,23.13,101529.73,-17.45,0.00,0.00,0.000000,0.000000,0,
1186207,-0.06,0.09,0.09,0.04,-0.06,0.51,-6.52,-4.43,-17.12,23.13,101527.52,-17.21,0.00,0.00,0.000000,0.000000,0,
1186396,0.21,0.22,-0.15,0.04,-0.06,0.51,-6.53,-4.43,-17.13,23.15,101530.27,-17.32,0.00,0.00,0.000000,0.000000,0,
1186580,-0.19,-0.23,-0.06,0.04,-0.06,0.51,-6.53,-4.44,-17.14,23.17,101529.86,-17.46,0.00,0.00,0.000000,0.000000,0,
1186766,-0.16,-0.03,-0.11,0.04,-0.06,0.51,-6.54,-4.46,-17.15,23.17,101529.34,-17.47,0.00,0.00,0.000000,0.000000,0,
1186953,-0.02,0.06,0.01,0.04,-0.06,0.51,-6.55,-4.47,-17.16,23.17,101529.06,-17.37,0.00,0.00,0.000000,0.000000,0,
1187140,-0.17,-0.13,-0.11,0.04,-0.06,0.51,-6.52,-4.48,-17.17,23.17,101527.05,-17.39,0.00,0.00,0.000000,0.000000,0,
1187329,-0.03,0.06,0.08,0.04,-0.06,0.51,-6.56,-4.46,-17.17,23.17,101530.01,-17.37,0.00,0.00,0.000000,0.000000,0,
1187517,0.06,0.04,-0.14,0.04,-0.06,0.51,-6.56,-4.46,-17.17,23.16,101530.16,-17.27,0.00,0.00,0.000000,0.000000,0,
1187707,-0.14,-0.14,-0.00,0.04,-0.06,0.50,-6.56,-4.46,-17.18,23.16,101526.55,-17.20,0.00,0.00,0.000000,0.000000,0,
1187898,0.35,0.44,-0.06,0.04,-0.06,0.51,-6.53,-4.43,-17.18,23.16,101526.38,-16.97,0.00,0.00,0.000000,0.000000,0,
1188090,-0.17,-0.32,-0.15,0.04,-0.06,0.51,-6.54,-4.44,-17.18,23.16,101528.02,-17.21,0.00,0.00,0.000000,0.000000,0,
1188283,-0.11,-0.14,0.01,0.04,-0.06,0.51,-6.55,-4.43,-17.19,23.15,101527.95,-17.38,0.00,0.00,0.000000,0.000000,0,
1188477,-0.19,-0.46,-0.14,0.04,-0.06,0.51,-6.56,-4.43,-17.20,23.15,101527.65,-17.31,0.00,0.00,0.000000,0.000000,0,
1188673,0.76,-0.10,-0.00,0.03,-0.06,0.51,-6.55,-4.46,-17.21,23.15,101528.31,-17.43,0.00,0.00,0.000000,0.000000,0,
1188869,-0.43,-0.66,-0.17,0.04,-0.05,0.50,-6.54,-4.49,-17.20,23.16,101528.55,-17.25,0.00,0.00,0.000000,0.000000,0,
1189066,-0.17,-0.31,-0.09,0.04,-0.05,0.51,-6.52,-4.48,-17.21,23.15,101526.84,-17.24,0.00,0.00,0.000000,0.000000,0,
1189264,0.26,0.42,-0.00,0.04,-0.06,0.51,-6.54,-4.46,-17.22,23.15,101528.99,-17.31,0.00,0.00,0.000000,0.000000,0,
1189462,-0.19,-0.07,-0.08,0.04,-0.06,0.51,-6.56,-4.47,-17.22,23.15,101528.33,-17.24,0.00,0.00,0.000000,0.000000,0,
1189663,-0.00,-0.08,-0.14,0.04,-0.06,0.51,-6.55,-4.48,-17.23,23.15,101529.70,-17.35,0.00,0.00,0.000000,0.000000,0,
